date,time,subject,blockcode,blocknum,prime_type,trialnum,values.primestim,values.targetstim,correct,latency,trial.prime_positive.totalpercentcorrect,trial.prime_negative.totalpercentcorrect,party,influenced
81218,08:27:26,981313442,test,2,1,34,10,20,0,836,40,42,-1,0
81218,08:27:26,981313442,test,2,0,36,7,60,0,867,40,37,-1,0
81218,08:27:26,981313442,test,2,1,38,11,66,1,1006,45,37,-1,0
81218,08:27:26,981313442,test,2,1,40,4,11,1,595,50,37,-1,0
81218,08:27:26,981313442,test,2,0,42,3,59,0,605,50,33,-1,0
81218,08:27:26,981313442,test,2,0,44,5,45,0,798,50,30,-1,0
81218,08:27:26,981313442,test,2,0,46,8,18,0,650,50,27,-1,0
81218,08:27:26,981313442,test,2,0,48,6,64,0,664,50,25,-1,0
81218,08:27:26,981313442,test,2,1,50,8,63,0,642,46,25,-1,0
81218,08:27:26,981313442,test,2,0,52,1,15,1,820,46,30,-1,0
81218,08:27:26,981313442,test,2,1,54,3,21,1,738,50,30,-1,0
81218,08:27:26,981313442,test,2,1,56,7,32,1,922,53,30,-1,0
81218,08:27:26,981313442,test,2,1,58,6,71,0,592,50,30,-1,0
81218,08:27:26,981313442,test,2,0,60,9,31,0,847,50,28,-1,0
81218,08:27:26,981313442,test,2,1,62,9,54,1,735,52,28,-1,0
81218,08:27:26,981313442,test,2,0,64,12,23,1,558,52,33,-1,0
81218,08:27:26,981313442,test,2,1,66,2,13,0,1187,50,33,-1,0
81218,08:27:26,981313442,test,2,1,68,1,14,0,777,47,33,-1,0
81218,08:27:26,981313442,test,2,0,70,2,68,1,602,47,37,-1,0
81218,08:27:26,981313442,test,2,0,72,11,24,1,613,47,41,-1,0
81218,08:27:26,981313442,test,2,0,74,10,53,0,625,47,38,-1,0
81218,08:27:26,981313442,test,2,0,76,4,57,0,568,47,36,-1,0
81218,08:27:26,981313442,test,2,0,78,11,56,0,673,47,35,-1,0
81218,08:27:26,981313442,test,2,1,80,12,1,0,592,45,35,-1,0
81218,08:27:26,981313442,test,2,1,82,5,50,0,710,42,35,-1,0
81218,08:27:26,981313442,test,2,1,84,11,35,1,701,45,35,-1,0
81218,08:27:26,981313442,test,2,1,86,1,12,0,547,43,35,-1,0
81218,08:27:26,981313442,test,2,0,88,9,27,1,618,43,38,-1,0
81218,08:27:26,981313442,test,2,0,90,5,52,1,2773,43,40,-1,0
81218,08:27:26,981313442,test,2,1,92,3,19,1,1440,45,40,-1,1
81218,08:27:26,981313442,test,2,1,94,7,41,0,652,44,40,-1,0
81218,08:27:26,981313442,test,2,1,96,9,51,0,751,42,40,-1,0
81218,08:27:26,981313442,test,2,0,98,1,2,1,911,42,43,-1,0
81218,08:27:26,981313442,test,2,0,100,6,8,0,786,42,41,-1,0
81218,08:27:26,981313442,test,2,1,102,4,39,1,638,44,41,-1,0
81218,08:27:26,981313442,test,2,0,104,7,7,0,890,44,40,-1,0
81218,08:27:26,981313442,test,2,0,106,8,26,0,515,44,38,-1,0
81218,08:27:26,981313442,test,2,1,108,8,29,1,808,46,38,-1,0
81218,08:27:26,981313442,test,2,1,110,6,9,1,506,48,38,-1,0
81218,08:27:26,981313442,test,2,1,112,2,70,0,575,46,38,-1,0
81218,08:27:26,981313442,test,2,0,114,12,58,0,850,46,37,-1,1
81218,08:27:26,981313442,test,2,1,116,10,72,1,562,48,37,-1,0
81218,08:27:26,981313442,test,2,0,118,2,55,0,576,48,35,-1,0
81218,08:27:26,981313442,test,2,0,120,10,65,0,617,48,34,-1,0
81218,08:27:26,981313442,test,2,1,122,3,34,0,539,46,34,-1,0
81218,08:27:26,981313442,test,2,0,124,3,43,0,651,46,33,-1,0
81218,08:27:26,981313442,test,2,1,126,12,36,1,597,48,33,-1,0
81218,08:27:26,981313442,test,2,0,128,4,32,0,469,48,32,-1,0
81218,08:27:26,981313442,test,2,0,130,8,2,1,668,48,34,-1,0
81218,08:27:26,981313442,test,2,0,132,5,26,0,561,48,33,-1,0
81218,08:27:26,981313442,test,2,0,134,9,7,0,474,48,32,-1,0
81218,08:27:26,981313442,test,2,1,136,9,68,1,604,50,32,-1,0
81218,08:27:26,981313442,test,2,0,138,4,14,0,467,50,31,-1,0
81218,08:27:26,981313442,test,2,1,140,8,8,0,528,48,31,-1,0
81218,08:27:26,981313442,test,2,1,142,5,15,0,502,47,31,-1,0
81218,08:27:26,981313442,test,2,0,144,7,3,1,603,47,33,-1,0
81218,10:40:00,705805198,test,2,0,2,4,4,0,956,0,0,-1,0
81218,10:40:00,705805198,test,2,0,4,11,46,1,560,0,50,-1,0
81218,10:40:00,705805198,test,2,0,6,5,71,0,684,0,33,-1,0
81218,10:40:00,705805198,test,2,1,8,3,60,0,667,0,33,-1,0
81218,10:40:00,705805198,test,2,1,10,6,31,0,530,0,33,-1,0
81218,10:40:00,705805198,test,2,1,12,11,11,0,879,0,33,-1,0
81218,10:40:00,705805198,test,2,1,14,5,66,1,1119,25,33,-1,0
81218,10:40:00,705805198,test,2,1,16,7,5,0,573,20,33,-1,0
81218,10:40:00,705805198,test,2,0,18,12,2,1,472,20,50,-1,0
81218,10:40:00,705805198,test,2,1,20,10,72,1,1176,33,50,-1,0
81218,10:40:00,705805198,test,2,1,22,9,41,0,811,28,50,-1,0
81218,10:40:00,705805198,test,2,1,24,12,12,0,781,25,50,-1,0
81218,10:40:00,705805198,test,2,1,26,10,50,0,696,22,50,-1,0
81218,10:40:00,705805198,test,2,0,28,1,27,1,567,22,60,-1,0
81218,10:40:00,705805198,test,2,1,30,2,18,0,634,20,60,-1,0
81218,10:40:00,705805198,test,2,1,32,1,52,0,875,18,60,-1,0
81218,10:40:00,705805198,test,2,1,34,6,3,0,707,16,60,-1,0
81218,10:40:00,705805198,test,2,1,36,4,51,0,553,15,60,-1,0
81218,10:40:00,705805198,test,2,1,38,9,48,0,477,14,60,-1,0
81218,10:40:00,705805198,test,2,1,40,3,8,0,492,13,60,-1,0
81218,10:40:00,705805198,test,2,1,42,5,44,0,451,12,60,-1,0
81218,10:40:00,705805198,test,2,1,44,11,70,1,643,17,60,-1,0
81218,10:40:00,705805198,test,2,1,46,8,49,0,692,16,60,-1,0
81218,10:40:00,705805198,test,2,1,48,7,64,0,531,15,60,-1,0
81218,10:40:00,705805198,test,2,0,50,8,39,1,608,15,66,-1,0
81218,10:40:00,705805198,test,2,1,52,11,36,1,490,20,66,-1,0
81218,10:40:00,705805198,test,2,1,54,9,54,0,953,19,66,-1,0
81218,10:40:00,705805198,test,2,0,56,3,40,0,597,19,57,-1,0
81218,10:40:00,705805198,test,2,0,58,3,30,0,752,19,50,-1,0
81218,10:40:00,705805198,test,2,0,60,4,37,0,1524,19,44,-1,0
81218,10:40:00,705805198,test,2,1,62,7,16,0,474,18,44,-1,0
81218,10:40:00,705805198,test,2,1,64,12,25,1,810,21,44,-1,0
81218,10:40:00,705805198,test,2,1,66,10,1,0,492,20,44,-1,0
81218,10:40:00,705805198,test,2,1,68,1,15,0,450,20,44,-1,0
81218,10:40:00,705805198,test,2,1,70,6,53,0,530,19,44,-1,0
81218,10:40:00,705805198,test,2,1,72,5,38,1,656,22,44,-1,0
81218,10:40:00,705805198,test,2,1,74,8,7,0,536,21,44,-1,0
81218,10:40:00,705805198,test,2,0,76,12,13,1,669,21,50,-1,0
81218,10:40:00,705805198,test,2,0,78,2,43,0,572,21,45,-1,0
81218,10:40:00,705805198,test,2,0,80,5,55,0,448,21,41,-1,0
81218,10:40:00,705805198,test,2,0,82,10,28,0,568,21,38,-1,0
81218,10:40:00,705805198,test,2,0,84,9,6,1,492,21,42,-1,0
81218,10:40:00,705805198,test,2,0,86,7,63,0,515,21,40,-1,0
81218,10:40:00,705805198,test,2,1,88,4,35,1,664,24,40,-1,0
81218,10:40:00,705805198,test,2,0,90,8,21,0,513,24,37,-1,0
81218,10:40:00,705805198,test,2,1,92,2,42,0,751,23,37,-1,0
81218,10:40:00,705805198,test,2,0,94,11,29,1,603,23,41,-1,0
81218,10:40:00,705805198,test,2,0,96,1,45,0,581,23,38,-1,0
81218,10:40:00,705805198,test,2,1,98,3,20,0,512,22,38,-1,0
81218,10:40:00,705805198,test,2,0,100,6,69,0,503,22,36,-1,0
81218,10:40:00,705805198,test,2,0,102,2,24,1,621,22,40,-1,0
81218,10:40:00,705805198,test,2,0,104,4,68,1,526,22,42,-1,0
81218,10:40:00,705805198,test,2,0,106,7,22,1,644,22,45,-1,0
81218,10:40:00,705805198,test,2,1,108,5,34,0,412,21,45,-1,0
81218,10:40:00,705805198,test,2,1,110,1,26,0,430,21,45,-1,0
81218,10:40:00,705805198,test,2,0,112,6,17,1,520,21,47,-1,0
81218,10:40:00,705805198,test,2,0,114,8,56,0,469,21,45,-1,0
81218,10:40:00,705805198,test,2,1,116,6,19,0,405,20,45,-1,0
81218,10:40:00,705805198,test,2,1,118,9,23,1,551,22,45,-1,0
81218,10:40:00,705805198,test,2,0,120,1,14,0,523,22,44,-1,0
81218,10:40:00,705805198,test,2,0,122,12,61,0,664,22,42,-1,0
81218,10:40:00,705805198,test,2,0,124,11,58,0,432,22,40,-1,0
81218,10:40:00,705805198,test,2,0,126,9,12,0,385,22,39,-1,0
81218,10:40:00,705805198,test,2,0,128,3,10,0,532,22,37,-1,0
81218,10:40:00,705805198,test,2,0,130,10,65,0,440,22,36,-1,0
81218,10:40:00,705805198,test,2,1,132,2,24,1,537,25,36,-1,0
81218,10:40:00,705805198,test,2,0,134,5,40,0,566,25,35,-1,0
81218,10:40:00,705805198,test,2,0,136,10,47,0,521,25,34,-1,0
81218,10:40:00,705805198,test,2,0,138,5,46,0,879,25,33,-1,0
81218,10:40:00,705805198,test,2,0,140,3,45,0,606,25,32,-1,0
81218,10:40:00,705805198,test,2,0,142,1,28,0,592,25,31,-1,0
81218,10:40:00,705805198,test,2,0,144,7,36,1,547,25,33,-1,0
81218,11:48:43,198989099,test,2,1,2,10,54,1,794,100,0,-1,1
81218,11:48:43,198989099,test,2,0,4,12,22,0,406,100,0,-1,1
81218,11:48:43,198989099,test,2,0,6,3,19,0,401,100,0,-1,1
81218,11:48:43,198989099,test,2,1,8,8,67,1,492,100,0,-1,1
81218,11:48:43,198989099,test,2,1,10,2,57,1,420,100,0,-1,1
81218,11:48:43,198989099,test,2,0,12,6,3,0,430,100,0,-1,1
81218,11:48:43,198989099,test,2,0,14,7,15,0,472,100,0,-1,1
81218,11:48:43,198989099,test,2,0,16,4,27,0,449,100,0,-1,1
81218,11:48:43,198989099,test,2,1,18,7,9,1,298,100,0,-1,1
81218,11:48:43,198989099,test,2,0,20,8,35,0,441,100,0,-1,1
81218,11:48:43,198989099,test,2,0,22,10,6,0,322,100,0,-1,1
81218,11:48:43,198989099,test,2,1,24,5,59,1,401,100,0,-1,1
81218,11:48:43,198989099,test,2,1,26,11,17,1,492,100,0,-1,1
81218,11:48:43,198989099,test,2,0,28,2,64,0,387,100,0,-1,1
81218,11:48:43,198989099,test,2,0,30,7,16,0,543,100,0,-1,1
81218,11:48:43,198989099,test,2,1,32,4,24,0,1909,85,0,-1,1
81218,11:48:43,198989099,test,2,0,34,12,62,1,2564,85,10,-1,0
81218,11:48:43,198989099,test,2,0,36,10,70,0,554,85,9,-1,1
81218,11:48:43,198989099,test,2,0,38,5,20,0,415,85,8,-1,1
81218,11:48:43,198989099,test,2,1,40,12,65,1,424,87,8,-1,1
81218,11:48:43,198989099,test,2,1,42,10,13,1,499,88,8,-1,1
81218,11:48:43,198989099,test,2,0,44,6,4,0,378,88,7,-1,1
81218,11:48:43,198989099,test,2,0,46,3,40,0,374,88,7,-1,1
81218,11:48:43,198989099,test,2,0,48,9,30,1,1106,88,13,-1,1
81218,11:48:43,198989099,test,2,1,50,1,18,1,402,90,13,-1,1
81218,11:48:43,198989099,test,2,1,52,5,2,1,396,90,13,-1,1
81218,11:48:43,198989099,test,2,1,54,11,10,1,312,91,13,-1,1
81218,11:48:43,198989099,test,2,1,56,2,72,1,279,92,13,-1,1
81218,11:48:43,198989099,test,2,0,58,1,11,0,343,92,12,-1,1
81218,11:48:43,198989099,test,2,1,60,7,41,1,357,92,12,-1,1
81218,11:48:43,198989099,test,2,1,62,8,42,1,514,93,12,-1,1
81218,11:48:43,198989099,test,2,1,64,9,63,1,520,93,12,-1,1
81218,11:48:43,198989099,test,2,0,66,4,48,0,318,93,11,-1,1
81218,11:48:43,198989099,test,2,0,68,11,69,0,877,93,11,-1,1
81218,11:48:43,198989099,test,2,1,70,6,47,1,277,94,11,-1,1
81218,11:48:43,198989099,test,2,0,72,8,51,0,389,94,10,-1,1
81218,11:48:43,198989099,test,2,1,74,3,33,1,369,94,10,-1,1
81218,11:48:43,198989099,test,2,0,76,5,50,0,221,94,10,-1,1
81218,11:48:43,198989099,test,2,1,78,4,14,1,687,94,10,-1,1
81218,11:48:43,198989099,test,2,0,80,3,49,0,367,94,9,-1,1
81218,11:48:43,198989099,test,2,0,82,1,45,0,300,94,9,-1,1
81218,11:48:43,198989099,test,2,1,84,7,7,1,346,95,9,-1,1
81218,11:48:43,198989099,test,2,0,86,7,53,0,264,95,8,-1,1
81218,11:48:43,198989099,test,2,0,88,4,44,0,297,95,8,-1,1
81218,11:48:43,198989099,test,2,0,90,2,1,0,328,95,8,-1,1
81218,11:48:43,198989099,test,2,1,92,8,36,1,390,95,8,-1,1
81218,11:48:43,198989099,test,2,1,94,9,56,1,370,95,8,-1,1
81218,11:48:43,198989099,test,2,0,96,11,71,0,526,95,7,-1,1
81218,11:48:43,198989099,test,2,0,98,9,12,1,677,95,11,-1,1
81218,11:48:43,198989099,test,2,0,100,10,8,0,405,95,10,-1,1
81218,11:48:43,198989099,test,2,0,102,8,21,0,368,95,10,-1,1
81218,11:48:43,198989099,test,2,1,104,1,38,1,252,95,10,-1,1
81218,11:48:43,198989099,test,2,0,106,12,61,0,669,95,10,-1,1
81218,11:48:43,198989099,test,2,0,108,6,28,0,349,95,9,-1,1
81218,11:48:43,198989099,test,2,0,110,4,26,0,234,95,9,-1,1
81218,11:48:43,198989099,test,2,0,112,5,23,0,316,95,9,-1,1
81218,11:48:43,198989099,test,2,0,114,12,32,0,378,95,8,-1,1
81218,11:48:43,198989099,test,2,1,116,5,46,1,294,95,8,-1,1
81218,11:48:43,198989099,test,2,1,118,2,58,1,214,96,8,-1,1
81218,11:48:43,198989099,test,2,1,120,10,68,1,297,96,8,-1,1
81218,11:48:43,198989099,test,2,1,122,6,5,1,200,96,8,-1,1
81218,11:48:43,198989099,test,2,1,124,3,39,1,347,96,8,-1,1
81218,11:48:43,198989099,test,2,1,126,11,4,1,521,96,8,-1,1
81218,11:48:43,198989099,test,2,0,128,8,45,0,287,96,8,-1,1
81218,11:48:43,198989099,test,2,1,130,12,17,1,494,96,8,-1,1
81218,11:48:43,198989099,test,2,0,132,9,46,1,614,96,11,-1,1
81218,11:48:43,198989099,test,2,1,134,4,51,1,361,96,11,-1,1
81218,11:48:43,198989099,test,2,1,136,6,19,1,230,96,11,-1,1
81218,11:48:43,198989099,test,2,1,138,9,30,1,264,96,11,-1,1
81218,11:48:43,198989099,test,2,1,140,1,12,1,201,97,11,-1,1
81218,11:48:43,198989099,test,2,1,142,10,21,1,252,97,11,-1,1
81218,11:48:43,198989099,test,2,1,144,5,22,1,316,97,11,-1,1
81218,11:47:24,966255449,test,2,1,2,10,56,0,6,0,0,-1,1
81218,11:47:24,966255449,test,2,1,4,6,44,0,157,0,0,-1,1
81218,11:47:24,966255449,test,2,0,6,2,59,1,91,0,100,-1,1
81218,11:47:24,966255449,test,2,0,8,11,65,0,148,0,50,-1,1
81218,11:47:24,966255449,test,2,0,10,4,9,0,45,0,33,-1,1
81218,11:47:24,966255449,test,2,1,12,3,18,0,171,0,33,-1,1
81218,11:47:24,966255449,test,2,1,14,7,70,0,274,0,33,-1,1
81218,11:47:24,966255449,test,2,1,16,1,64,0,195,0,33,-1,1
81218,11:47:24,966255449,test,2,1,18,2,50,0,77,0,33,-1,1
81218,11:47:24,966255449,test,2,1,20,8,43,0,90,0,33,-1,1
81218,11:47:24,966255449,test,2,0,22,1,52,0,140,0,25,-1,1
81218,11:47:24,966255449,test,2,0,24,10,62,0,93,0,20,-1,1
81218,11:47:24,966255449,test,2,1,26,7,3,0,710,0,20,-1,1
81218,11:47:24,966255449,test,2,0,28,9,39,0,5591,0,16,-1,1
81218,11:47:24,966255449,test,2,0,30,5,25,0,19,0,14,-1,1
81218,11:47:24,966255449,test,2,0,32,5,36,0,7537,0,12,-1,1
81218,11:47:24,966255449,test,2,1,34,9,19,0,1658,0,12,-1,1
81218,11:47:24,966255449,test,2,1,36,6,51,0,1911,0,12,-1,1
81218,11:47:24,966255449,test,2,0,38,6,26,0,113,0,11,-1,1
81218,11:47:24,966255449,test,2,0,40,10,48,0,730,0,10,-1,1
81218,11:47:24,966255449,test,2,1,42,5,30,0,217,0,10,-1,1
81218,11:47:24,966255449,test,2,1,44,2,21,0,7185,0,10,-1,1
81218,11:47:24,966255449,test,2,0,46,1,69,0,173,0,9,-1,1
81218,11:47:24,966255449,test,2,0,48,4,35,0,173,0,8,-1,1
81218,11:47:24,966255449,test,2,1,50,10,57,0,174,0,8,-1,1
81218,11:47:24,966255449,test,2,1,52,3,71,0,412,0,8,-1,1
81218,11:47:24,966255449,test,2,1,54,4,5,0,252,0,8,-1,1
81218,11:47:24,966255449,test,2,0,56,3,34,0,697,0,7,-1,1
81218,11:47:24,966255449,test,2,0,58,7,37,0,349,0,7,-1,1
81218,11:47:24,966255449,test,2,1,60,1,12,0,308,0,7,-1,1
81218,11:47:24,966255449,test,2,0,62,9,15,0,67,0,6,-1,1
81218,11:47:24,966255449,test,2,1,64,11,63,0,99,0,6,-1,1
81218,11:47:24,966255449,test,2,1,66,8,72,0,135,0,6,-1,1
81218,11:47:24,966255449,test,2,1,68,12,41,0,1076,0,6,-1,1
81218,11:47:24,966255449,test,2,0,70,8,16,0,30,0,6,-1,1
81218,11:47:24,966255449,test,2,0,72,12,67,0,12,0,5,-1,1
81218,11:47:24,966255449,test,2,1,74,7,32,0,131,0,5,-1,1
81218,11:47:24,966255449,test,2,0,76,11,45,0,207,0,5,-1,1
81218,11:47:24,966255449,test,2,0,78,2,54,0,36,0,5,-1,1
81218,11:47:24,966255449,test,2,1,80,3,22,0,881,0,5,-1,1
81218,11:47:24,966255449,test,2,1,82,6,42,0,284,0,5,-1,1
81218,11:47:24,966255449,test,2,0,84,2,61,0,245,0,5,-1,1
81218,11:47:24,966255449,test,2,1,86,4,38,0,157,0,5,-1,1
81218,11:47:24,966255449,test,2,0,88,6,33,0,188,0,4,-1,1
81218,11:47:24,966255449,test,2,0,90,5,8,0,48,0,4,-1,1
81218,11:47:24,966255449,test,2,0,92,3,27,0,191,0,4,-1,1
81218,11:47:24,966255449,test,2,1,94,12,49,0,355,0,4,-1,1
81218,11:47:24,966255449,test,2,0,96,1,14,0,190,0,4,-1,1
81218,11:47:24,966255449,test,2,0,98,9,68,0,169,0,4,-1,1
81218,11:47:24,966255449,test,2,1,100,1,55,0,184,0,4,-1,1
81218,11:47:24,966255449,test,2,0,102,11,13,0,219,0,3,-1,1
81218,11:47:24,966255449,test,2,1,104,2,66,0,207,0,3,-1,1
81218,11:47:24,966255449,test,2,1,106,11,31,0,80,0,3,-1,1
81218,11:47:24,966255449,test,2,0,108,7,24,0,149,0,3,-1,1
81218,11:47:24,966255449,test,2,0,110,4,23,0,140,0,3,-1,1
81218,11:47:24,966255449,test,2,0,112,8,40,0,152,0,3,-1,1
81218,11:47:24,966255449,test,2,0,114,12,11,0,25,0,3,-1,1
81218,11:47:24,966255449,test,2,0,116,10,20,0,107,0,3,-1,1
81218,11:47:24,966255449,test,2,1,118,10,1,0,179,0,3,-1,1
81218,11:47:24,966255449,test,2,1,120,9,6,0,234,0,3,-1,1
81218,11:47:24,966255449,test,2,0,122,7,28,0,326,0,3,-1,1
81218,11:47:24,966255449,test,2,1,124,8,60,0,775,0,3,-1,1
81218,11:47:24,966255449,test,2,0,126,6,52,0,243,0,3,-1,1
81218,11:47:24,966255449,test,2,1,128,5,54,0,104,0,3,-1,1
81218,11:47:24,966255449,test,2,1,130,8,5,0,218,0,3,-1,1
81218,11:47:24,966255449,test,2,1,132,6,63,0,228,0,3,-1,1
81218,11:47:24,966255449,test,2,1,134,3,69,0,171,0,3,-1,1
81218,11:47:24,966255449,test,2,0,136,9,15,0,264,0,2,-1,1
81218,11:47:24,966255449,test,2,0,138,1,22,0,496,0,2,-1,1
81218,11:47:24,966255449,test,2,1,140,4,14,0,165,0,2,-1,1
81218,11:47:24,966255449,test,2,0,142,5,16,0,141241,0,2,-1,1
81218,11:47:24,966255449,test,2,1,144,9,48,0,207817,0,2,-1,1
81218,08:54:54,857414776,test,2,0,2,5,49,1,956,0,100,-1,1
81218,08:54:54,857414776,test,2,0,4,10,1,1,209,0,100,-1,1
81218,08:54:54,857414776,test,2,1,6,11,28,1,223,100,100,-1,1
81218,08:54:54,857414776,test,2,1,8,2,26,1,273,100,100,-1,1
81218,08:54:54,857414776,test,2,1,10,4,44,1,204,100,100,-1,1
81218,08:54:54,857414776,test,2,1,12,8,32,1,217,100,100,-1,1
81218,08:54:54,857414776,test,2,0,14,7,5,1,175,100,100,-1,1
81218,08:54:54,857414776,test,2,0,16,4,38,1,332,100,100,-1,1
81218,08:54:54,857414776,test,2,0,18,6,54,1,232,100,100,-1,1
81218,08:54:54,857414776,test,2,0,20,8,39,1,211,100,100,-1,1
81218,08:54:54,857414776,test,2,1,22,12,70,1,305,100,100,-1,1
81218,08:54:54,857414776,test,2,0,24,12,59,1,315,100,100,-1,1
81218,08:54:54,857414776,test,2,0,26,2,8,1,212,100,100,-1,1
81218,08:54:54,857414776,test,2,1,28,6,4,1,313,100,100,-1,1
81218,08:54:54,857414776,test,2,0,30,6,29,1,284,100,100,-1,1
81218,08:54:54,857414776,test,2,1,32,5,62,1,293,100,100,-1,1
81218,08:54:54,857414776,test,2,1,34,7,42,1,203,100,100,-1,1
81218,08:54:54,857414776,test,2,1,36,1,43,1,212,100,100,-1,1
81218,08:54:54,857414776,test,2,0,38,1,46,1,298,100,100,-1,1
81218,08:54:54,857414776,test,2,0,40,3,65,1,251,100,100,-1,1
81218,08:54:54,857414776,test,2,1,42,4,13,1,318,100,100,-1,1
81218,08:54:54,857414776,test,2,0,44,12,3,1,264,100,100,-1,1
81218,08:54:54,857414776,test,2,0,46,8,18,1,246,100,100,-1,1
81218,08:54:54,857414776,test,2,0,48,9,2,1,480,100,100,-1,1
81218,08:54:54,857414776,test,2,0,50,7,40,1,270,100,100,-1,1
81218,08:54:54,857414776,test,2,1,52,5,47,1,730,100,100,-1,1
81218,08:54:54,857414776,test,2,0,54,4,16,1,361,100,100,-1,1
81218,08:54:54,857414776,test,2,1,56,2,60,1,333,100,100,-1,1
81218,08:54:54,857414776,test,2,0,58,11,25,1,336,100,100,-1,1
81218,08:54:54,857414776,test,2,1,60,10,41,1,347,100,100,-1,1
81218,08:54:54,857414776,test,2,1,62,9,23,1,245,100,100,-1,1
81218,08:54:54,857414776,test,2,1,64,3,21,1,292,100,100,-1,1
81218,08:54:54,857414776,test,2,0,66,10,57,1,340,100,100,-1,1
81218,08:54:54,857414776,test,2,0,68,5,63,1,227,100,100,-1,1
81218,08:54:54,857414776,test,2,1,70,6,34,1,162,100,100,-1,1
81218,08:54:54,857414776,test,2,0,72,7,33,1,198,100,100,-1,1
81218,08:54:54,857414776,test,2,1,74,11,7,0,227,94,100,-1,1
81218,08:54:54,857414776,test,2,1,76,8,68,1,249,94,100,-1,1
81218,08:54:54,857414776,test,2,1,78,12,51,1,266,94,100,-1,1
81218,08:54:54,857414776,test,2,0,80,2,19,1,211,94,100,-1,1
81218,08:54:54,857414776,test,2,1,82,1,35,1,155,95,100,-1,1
81218,08:54:54,857414776,test,2,0,84,10,53,1,190,95,100,-1,1
81218,08:54:54,857414776,test,2,1,86,2,58,1,205,95,100,-1,1
81218,08:54:54,857414776,test,2,1,88,3,11,1,226,95,100,-1,1
81218,08:54:54,857414776,test,2,0,90,4,67,1,223,95,100,-1,1
81218,08:54:54,857414776,test,2,1,92,11,31,0,51,91,100,-1,1
81218,08:54:54,857414776,test,2,1,94,8,37,0,167,87,100,-1,1
81218,08:54:54,857414776,test,2,1,96,4,64,0,1761,84,100,-1,1
81218,08:54:54,857414776,test,2,0,98,9,10,1,374,84,100,-1,1
81218,08:54:54,857414776,test,2,1,100,12,20,1,1004,84,100,-1,1
81218,08:54:54,857414776,test,2,0,102,1,27,1,254,84,100,-1,1
81218,08:54:54,857414776,test,2,0,104,11,66,1,226,84,100,-1,1
81218,08:54:54,857414776,test,2,0,106,8,12,1,361,84,100,-1,1
81218,08:54:54,857414776,test,2,1,108,6,69,1,346,85,100,-1,1
81218,08:54:54,857414776,test,2,1,110,9,22,1,242,85,100,-1,1
81218,08:54:54,857414776,test,2,1,112,10,61,1,178,86,100,-1,1
81218,08:54:54,857414776,test,2,0,114,12,72,1,198,86,100,-1,1
81218,08:54:54,857414776,test,2,0,116,6,6,1,2499,86,100,-1,1
81218,08:54:54,857414776,test,2,0,118,5,15,1,272,86,100,-1,1
81218,08:54:54,857414776,test,2,1,120,7,52,1,191,86,100,-1,1
81218,08:54:54,857414776,test,2,0,122,3,48,1,293,86,100,-1,1
81218,08:54:54,857414776,test,2,1,124,5,56,1,112,87,100,-1,1
81218,08:54:54,857414776,test,2,1,126,5,63,1,169,87,100,-1,1
81218,08:54:54,857414776,test,2,0,128,5,11,1,246,87,100,-1,1
81218,08:54:54,857414776,test,2,0,130,12,59,1,177,87,100,-1,1
81218,08:54:54,857414776,test,2,0,132,10,62,1,209,87,100,-1,1
81218,08:54:54,857414776,test,2,0,134,8,24,1,252,87,100,-1,1
81218,08:54:54,857414776,test,2,1,136,3,48,1,254,87,100,-1,1
81218,08:54:54,857414776,test,2,1,138,8,57,1,165,88,100,-1,1
81218,08:54:54,857414776,test,2,0,140,11,12,1,141,88,100,-1,1
81218,08:54:54,857414776,test,2,1,142,4,1,1,88,88,100,-1,1
81218,08:54:54,857414776,test,2,1,144,9,14,1,191,88,100,-1,1
81218,08:43:53,371577721,test,2,1,2,11,11,1,1339,100,0,-1,1
81218,08:43:53,371577721,test,2,1,4,12,62,1,626,100,0,-1,1
81218,08:43:53,371577721,test,2,1,6,7,2,1,364,100,0,-1,0
81218,08:43:53,371577721,test,2,1,8,9,19,1,594,100,0,-1,1
81218,08:43:53,371577721,test,2,0,10,12,37,0,361,100,0,-1,1
81218,08:43:53,371577721,test,2,0,12,5,23,0,377,100,0,-1,1
81218,08:43:53,371577721,test,2,0,14,3,17,0,961,100,0,-1,1
81218,08:43:53,371577721,test,2,1,16,3,26,1,253,100,0,-1,1
81218,08:43:53,371577721,test,2,0,18,10,8,0,457,100,0,-1,1
81218,08:43:53,371577721,test,2,1,20,4,18,1,597,100,0,-1,1
81218,08:43:53,371577721,test,2,1,22,10,52,1,697,100,0,-1,1
81218,08:43:53,371577721,test,2,1,24,7,33,0,1374,87,0,-1,1
81218,08:43:53,371577721,test,2,0,26,4,54,1,833,87,20,-1,1
81218,08:43:53,371577721,test,2,1,28,5,24,1,310,88,20,-1,1
81218,08:43:53,371577721,test,2,0,30,11,5,1,1105,88,33,-1,0
81218,08:43:53,371577721,test,2,0,32,7,65,0,1321,88,28,-1,1
81218,08:43:53,371577721,test,2,0,34,6,21,1,1360,88,37,-1,1
81218,08:43:53,371577721,test,2,1,36,1,30,1,328,90,37,-1,0
81218,08:43:53,371577721,test,2,1,38,2,38,1,962,90,37,-1,1
81218,08:43:53,371577721,test,2,0,40,11,56,1,1717,90,44,-1,0
81218,08:43:53,371577721,test,2,0,42,8,60,0,1279,90,40,-1,0
